index,user_id,events,view_events,cart_events,remove_from_cart_events,purchase_events,revenue,first_event_time,last_event_time,cart_to_purchase_flag,cart_abandonment_flag,purchase_rate_per_event,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
49051,380056682,13,7,4,0,2,3.73,2019-10-22 16:18:00+00:00,2019-12-23 17:01:46+00:00,1,0,0.15384615384615385,68.29042824074074,2,3.73,2,1,1,4,Inactive buyers
49056,380063367,50,21,11,10,8,35.45,2019-12-05 12:45:00+00:00,2019-12-05 17:16:08+00:00,1,0,0.16,86.28045138888889,8,35.45,2,3,3,8,Regular buyers
49064,380087438,5,3,1,0,1,25.71,2019-10-29 22:38:02+00:00,2019-12-11 23:21:02+00:00,1,0,0.2,80.02704861111111,1,25.71,2,1,3,6,Inactive buyers
49069,380089927,8,2,3,1,2,8.0,2019-10-18 14:35:15+00:00,2020-02-14 11:37:12+00:00,1,0,0.25,15.515821759259259,2,8.0,4,1,1,6,New buyers
49081,380113376,159,22,56,68,13,23.799999999999997,2019-11-10 14:02:18+00:00,2020-01-28 14:05:48+00:00,1,0,0.08176100628930817,32.41262731481481,13,23.799999999999997,4,4,2,10,Regular buyers
49089,380123282,11,5,3,0,3,12.95,2019-10-16 11:45:47+00:00,2019-10-16 11:55:54+00:00,1,0,0.2727272727272727,136.50283564814814,3,12.95,1,2,1,4,Inactive buyers
49102,380138647,9,5,2,0,2,35.400000000000006,2019-12-02 11:30:59+00:00,2020-02-14 12:47:49+00:00,1,0,0.2222222222222222,15.466782407407408,2,35.400000000000006,4,1,3,8,New buyers
49114,380152294,247,92,77,57,21,124.22,2019-10-03 21:57:33+00:00,2020-02-17 14:08:43+00:00,1,0,0.08502024291497975,12.410601851851851,21,124.22,4,5,5,14,Champions
49132,380180220,27,9,10,7,1,50.03,2019-11-12 16:24:46+00:00,2019-12-27 15:33:40+00:00,1,0,0.037037037037037035,64.35160879629629,1,50.03,3,1,4,8,High-value occasional buyers
49137,380202757,53,27,15,8,3,6.27,2019-10-27 08:18:33+00:00,2020-02-24 18:54:01+00:00,1,0,0.05660377358490566,5.212476851851852,3,6.27,5,2,1,8,New buyers
49139,380204703,292,147,77,66,2,20.16,2019-10-01 18:43:01+00:00,2020-02-04 18:19:54+00:00,1,0,0.00684931506849315,25.23616898148148,2,20.16,4,1,2,7,New buyers
49150,380233295,302,90,115,76,21,161.58999999999997,2019-10-03 15:16:44+00:00,2020-02-16 19:16:40+00:00,1,0,0.0695364238410596,13.196747685185185,21,161.58999999999997,4,5,5,14,Champions
49152,380237705,54,20,17,7,10,27.65,2019-10-02 08:12:57+00:00,2020-02-22 21:27:29+00:00,1,0,0.18518518518518517,7.105902777777778,10,27.65,5,4,3,12,Regular buyers
49158,380245831,195,76,60,37,22,105.62,2020-01-04 19:45:37+00:00,2020-02-23 19:43:42+00:00,1,0,0.11282051282051282,6.177974537037037,22,105.62,5,5,5,15,Champions
49162,380248088,41,29,6,4,2,20.47,2019-10-26 12:06:37+00:00,2019-12-20 05:06:09+00:00,1,0,0.04878048780487805,71.78738425925926,2,20.47,2,1,2,5,Inactive buyers
49181,380270004,76,10,40,23,3,21.5,2019-12-06 12:14:48+00:00,2019-12-20 23:51:24+00:00,1,0,0.039473684210526314,71.00596064814815,3,21.5,2,2,2,6,Inactive buyers
49199,380315340,80,34,23,13,10,76.21000000000001,2019-11-23 11:31:01+00:00,2019-12-27 17:44:08+00:00,1,0,0.125,64.26100694444445,10,76.21000000000001,3,4,5,12,Regular buyers
49209,380333362,67,27,13,21,6,37.92,2019-11-12 18:24:07+00:00,2020-01-18 12:17:53+00:00,1,0,0.08955223880597014,42.487569444444446,6,37.92,3,3,3,9,Regular buyers
49216,380341770,54,23,18,8,5,31.91,2019-10-12 19:13:07+00:00,2020-02-26 19:45:43+00:00,1,0,0.09259259259259259,3.176574074074074,5,31.91,5,2,3,10,New buyers
49225,380354234,149,37,57,52,3,35.2,2019-10-28 05:38:08+00:00,2019-10-28 15:46:20+00:00,1,0,0.020134228187919462,124.3428125,3,35.2,1,2,3,6,Inactive buyers
49235,380373176,22,5,12,2,3,23.66,2019-12-15 18:13:32+00:00,2019-12-26 13:26:48+00:00,1,0,0.13636363636363635,65.43971064814815,3,23.66,3,2,2,7,Regular buyers
49242,380377431,149,123,13,1,12,50.11,2020-01-30 13:15:12+00:00,2020-02-20 12:13:34+00:00,1,0,0.08053691275167785,9.49056712962963,12,50.11,5,4,4,13,Champions
49243,380377490,40,8,17,8,7,78.89,2019-10-05 18:06:53+00:00,2020-01-15 11:34:50+00:00,1,0,0.175,45.51746527777778,7,78.89,3,3,5,11,Regular buyers
49254,380394410,51,4,42,0,5,13.41,2020-01-28 06:29:47+00:00,2020-01-29 21:21:16+00:00,1,0,0.09803921568627451,31.11021990740741,5,13.41,4,2,1,7,New buyers
49257,380395295,33,7,14,6,6,30.59,2019-10-24 06:07:13+00:00,2019-11-15 12:47:11+00:00,1,0,0.18181818181818182,106.46722222222222,6,30.59,1,3,3,7,Regular buyers
49264,380408817,9,4,3,1,1,58.41,2019-10-17 07:00:30+00:00,2020-02-03 09:14:28+00:00,1,0,0.1111111111111111,26.61494212962963,1,58.41,4,1,4,9,High-value occasional buyers
49267,380413236,64,33,18,1,12,21.29,2020-01-03 03:15:13+00:00,2020-01-28 14:44:45+00:00,1,0,0.1875,32.3855787037037,12,21.29,4,4,2,10,Regular buyers
49274,380422761,32,16,3,8,5,50.589999999999996,2019-10-13 11:26:51+00:00,2019-10-14 19:32:20+00:00,1,0,0.15625,138.18586805555555,5,50.589999999999996,1,2,4,7,Inactive buyers
49287,380442694,306,117,83,73,33,344.75,2019-10-01 10:33:41+00:00,2020-02-20 05:13:35+00:00,1,0,0.10784313725490197,9.782222222222222,33,344.75,5,5,5,15,Champions
49289,380443000,26,16,6,0,4,26.799999999999997,2019-10-05 10:57:35+00:00,2020-02-23 15:37:53+00:00,1,0,0.15384615384615385,6.348680555555555,4,26.799999999999997,5,2,3,10,New buyers
49295,380450382,82,24,29,6,23,70.05,2019-12-26 17:35:44+00:00,2020-01-06 16:34:52+00:00,1,0,0.2804878048780488,54.30910879629629,23,70.05,3,5,4,12,Regular buyers
49298,380457611,13,1,6,4,2,9.52,2019-12-10 18:30:51+00:00,2019-12-10 18:50:10+00:00,1,0,0.15384615384615385,81.21515046296297,2,9.52,2,1,1,4,Inactive buyers
49320,380479121,83,40,23,16,4,86.95,2019-10-02 21:24:13+00:00,2020-02-29 12:10:47+00:00,1,0,0.04819277108433735,0.4925,4,86.95,5,2,5,12,High-value occasional buyers
49324,380482922,175,109,34,24,8,12.7,2019-12-09 11:12:26+00:00,2020-02-20 19:21:09+00:00,1,0,0.045714285714285714,9.193634259259259,8,12.7,5,3,1,9,Regular buyers
49325,380483993,16,5,6,1,4,30.63,2020-01-09 04:49:52+00:00,2020-02-27 19:01:38+00:00,1,0,0.25,2.2071875,4,30.63,5,2,3,10,New buyers
49333,380496655,42,14,13,7,8,35.92,2019-10-04 11:35:58+00:00,2020-02-26 11:33:15+00:00,1,0,0.19047619047619047,3.5185648148148148,8,35.92,5,3,3,11,Regular buyers
49351,380517428,144,37,68,6,33,137.88,2019-10-17 18:11:13+00:00,2020-02-27 07:36:30+00:00,1,0,0.22916666666666666,2.6829745370370373,33,137.88,5,5,5,15,Champions
49356,380523752,86,16,37,7,26,219.98000000000002,2019-10-05 17:17:04+00:00,2020-02-21 05:45:32+00:00,1,0,0.3023255813953488,8.760034722222223,26,219.98000000000002,5,5,5,15,Champions
49358,380528322,8,2,3,0,3,17.06,2020-02-13 09:56:56+00:00,2020-02-13 10:29:42+00:00,1,0,0.375,16.56269675925926,3,17.06,4,2,2,8,New buyers
49373,380546629,32,19,7,3,3,14.91,2019-10-07 16:10:23+00:00,2020-01-27 04:48:29+00:00,1,0,0.09375,33.79965277777778,3,14.91,3,2,2,7,Regular buyers
49383,380571962,61,47,5,6,3,56.17,2019-10-27 12:07:08+00:00,2019-12-24 06:53:04+00:00,1,0,0.04918032786885246,67.71313657407407,3,56.17,2,2,4,8,Inactive buyers
49388,380581727,41,14,9,10,8,40.959999999999994,2020-01-20 13:33:59+00:00,2020-02-04 07:09:13+00:00,1,0,0.1951219512195122,25.701921296296295,8,40.959999999999994,4,3,3,10,Regular buyers
49389,380583402,26,6,3,6,11,76.14,2019-10-16 16:27:34+00:00,2020-02-09 06:45:18+00:00,1,0,0.4230769230769231,20.71853009259259,11,76.14,4,4,5,13,Champions
49390,380586677,196,154,16,16,10,52.220000000000006,2019-10-05 14:26:56+00:00,2019-12-07 10:10:15+00:00,1,0,0.05102040816326531,84.5762037037037,10,52.220000000000006,2,4,4,10,At-risk loyal buyers
49391,380587701,160,21,73,58,8,60.93,2019-11-08 03:10:30+00:00,2020-02-26 05:00:14+00:00,1,0,0.05,3.7914930555555557,8,60.93,5,3,4,12,Regular buyers
49394,380590958,2059,333,718,816,192,869.7200000000001,2019-10-10 06:01:48+00:00,2020-02-29 16:43:17+00:00,1,0,0.0932491500728509,0.3032638888888889,192,869.7200000000001,5,5,5,15,Champions
49398,380594302,395,167,102,118,8,80.0,2019-10-02 13:21:09+00:00,2020-02-10 21:35:01+00:00,1,0,0.020253164556962026,19.100671296296298,8,80.0,4,3,5,12,Regular buyers
49405,380616037,12,4,4,0,4,26.98,2019-12-13 14:07:35+00:00,2019-12-13 14:18:18+00:00,1,0,0.3333333333333333,78.40394675925926,4,26.98,2,2,3,7,Inactive buyers
49407,380616638,110,42,30,24,14,27.41,2020-02-08 13:15:01+00:00,2020-02-09 14:45:31+00:00,1,0,0.12727272727272726,20.385046296296295,14,27.41,4,4,3,11,Regular buyers
49413,380624912,8,3,2,0,3,18.1,2019-12-23 08:32:16+00:00,2019-12-23 08:38:56+00:00,1,0,0.375,68.63961805555556,3,18.1,2,2,2,6,Inactive buyers
49433,380662666,5,3,1,0,1,46.67,2020-01-07 21:38:26+00:00,2020-02-13 23:44:01+00:00,1,0,0.2,16.011087962962964,1,46.67,4,1,4,9,High-value occasional buyers
49437,380670790,30,11,9,7,3,8.15,2019-11-15 09:02:54+00:00,2020-02-14 07:16:50+00:00,1,0,0.1,15.696631944444444,3,8.15,4,2,1,7,New buyers
49442,380681336,67,39,14,6,8,10.0,2019-10-03 10:44:38+00:00,2019-12-06 07:25:37+00:00,1,0,0.11940298507462686,85.6905324074074,8,10.0,2,3,1,6,Regular buyers
49453,380695106,87,40,27,10,10,45.9,2019-10-28 19:55:27+00:00,2020-01-11 20:57:09+00:00,1,0,0.11494252873563218,49.12696759259259,10,45.9,3,4,4,11,Regular buyers
49455,380698154,62,3,29,20,10,67.9,2019-10-23 21:22:17+00:00,2020-02-06 13:41:30+00:00,1,0,0.16129032258064516,23.429502314814815,10,67.9,4,4,4,12,Champions
49458,380702388,7,5,1,0,1,14.27,2019-10-25 13:52:48+00:00,2019-10-28 12:25:02+00:00,1,0,0.14285714285714285,124.48260416666666,1,14.27,1,1,2,4,Inactive buyers
49465,380711356,124,49,35,29,11,22.759999999999998,2019-10-14 08:08:16+00:00,2019-11-29 17:45:17+00:00,1,0,0.08870967741935484,92.26020833333334,11,22.759999999999998,2,4,2,8,At-risk loyal buyers
49466,380713131,12,10,1,0,1,11.27,2019-10-01 16:59:06+00:00,2020-01-19 05:01:29+00:00,1,0,0.08333333333333333,41.790625,1,11.27,3,1,1,5,Regular buyers
49483,380747371,12,6,3,1,2,18.73,2019-12-03 20:24:50+00:00,2019-12-25 14:49:40+00:00,1,0,0.16666666666666666,66.38216435185186,2,18.73,3,1,2,6,Regular buyers
49489,380757395,720,260,208,201,51,262.19,2019-10-06 19:20:30+00:00,2020-02-29 20:57:12+00:00,1,0,0.07083333333333333,0.12693287037037038,51,262.19,5,5,5,15,Champions
49503,380782835,488,31,266,159,32,214.64000000000001,2019-11-04 18:06:16+00:00,2020-01-21 09:22:47+00:00,1,0,0.06557377049180328,39.60916666666667,32,214.64000000000001,3,5,5,13,Regular buyers
49509,380789476,63,51,6,0,6,61.6,2019-11-20 21:04:34+00:00,2020-01-20 14:05:38+00:00,1,0,0.09523809523809523,40.41274305555555,6,61.6,3,3,4,10,Regular buyers
49530,380811723,10,6,2,0,2,12.46,2019-10-09 21:27:26+00:00,2019-12-02 19:55:34+00:00,1,0,0.2,89.1697337962963,2,12.46,2,1,1,4,Inactive buyers
49541,380831841,214,20,92,43,59,214.68,2019-10-09 13:17:17+00:00,2020-01-05 09:01:42+00:00,1,0,0.2757009345794392,55.62380787037037,59,214.68,3,5,5,13,Regular buyers
49542,380837147,521,224,149,70,78,240.39,2019-10-01 05:04:01+00:00,2020-02-13 04:26:34+00:00,1,0,0.14971209213051823,16.814872685185186,78,240.39,4,5,5,14,Champions
49551,380864651,150,30,53,52,15,54.45,2019-10-04 22:02:06+00:00,2020-02-11 12:16:23+00:00,1,0,0.1,18.488611111111112,15,54.45,4,4,4,12,Champions
49571,380884088,7,3,2,1,1,85.56,2019-10-12 17:59:29+00:00,2019-10-15 12:04:11+00:00,1,0,0.14285714285714285,137.49708333333334,1,85.56,1,1,5,7,Inactive buyers
49589,380905114,483,40,169,256,18,60.7,2019-10-16 08:16:37+00:00,2020-02-27 08:08:25+00:00,1,0,0.037267080745341616,2.660810185185185,18,60.7,5,5,4,14,Champions
49590,380906042,46,12,15,16,3,139.04,2019-10-11 16:36:14+00:00,2020-02-10 08:47:05+00:00,1,0,0.06521739130434782,19.633958333333332,3,139.04,4,2,5,11,High-value occasional buyers
49605,380923866,101,59,20,11,11,25.0,2019-11-21 07:18:50+00:00,2020-01-23 07:52:19+00:00,1,0,0.10891089108910891,37.67199074074074,11,25.0,3,4,3,10,Regular buyers
49616,380941414,21,7,7,1,6,67.68,2019-10-27 19:22:14+00:00,2019-12-21 16:11:04+00:00,1,0,0.2857142857142857,70.32563657407407,6,67.68,2,3,4,9,Regular buyers
49623,380954996,60,27,15,11,7,33.62,2019-10-01 13:18:18+00:00,2019-10-15 20:56:05+00:00,1,0,0.11666666666666667,137.12770833333335,7,33.62,1,3,3,7,Regular buyers
49651,380990835,28,10,9,2,7,20.66,2019-10-03 06:25:13+00:00,2019-11-12 14:13:15+00:00,1,0,0.25,109.40745370370371,7,20.66,1,3,2,6,Regular buyers
49674,381014829,2,0,1,0,1,15.35,2019-11-28 12:18:53+00:00,2019-11-28 12:21:43+00:00,1,0,0.5,93.4849074074074,1,15.35,2,1,2,5,Inactive buyers
49692,381034454,6,1,2,0,3,11.739999999999998,2020-01-14 08:04:14+00:00,2020-01-14 08:08:57+00:00,1,0,0.5,46.660439814814815,3,11.739999999999998,3,2,1,6,Regular buyers
49694,381038336,325,233,39,41,12,65.62,2019-10-11 02:43:22+00:00,2020-02-21 03:02:23+00:00,1,0,0.036923076923076927,8.873333333333333,12,65.62,5,4,4,13,Champions
49698,381040929,14,4,6,1,3,30.48,2019-11-10 22:52:36+00:00,2020-02-16 08:07:09+00:00,1,0,0.21428571428571427,13.661689814814816,3,30.48,4,2,3,9,New buyers
49706,381048159,22,16,3,1,2,34.44,2019-12-10 21:22:11+00:00,2019-12-20 20:28:43+00:00,1,0,0.09090909090909091,71.14671296296297,2,34.44,2,1,3,6,Inactive buyers
49717,381078112,79,59,14,2,4,12.65,2019-10-04 20:04:40+00:00,2020-02-26 12:51:01+00:00,1,0,0.05063291139240506,3.464560185185185,4,12.65,5,2,1,8,New buyers
49719,381081152,16,3,8,0,5,21.509999999999998,2020-02-03 13:15:06+00:00,2020-02-03 13:53:50+00:00,1,0,0.3125,26.4209375,5,21.509999999999998,4,2,2,8,New buyers
49727,381097636,268,47,104,89,28,160.62,2020-01-09 11:19:10+00:00,2020-02-21 04:10:20+00:00,1,0,0.1044776119402985,8.826145833333333,28,160.62,5,5,5,15,Champions
49731,381103658,47,31,7,3,6,44.53,2020-01-24 19:10:26+00:00,2020-01-24 22:57:12+00:00,1,0,0.1276595744680851,36.04359953703704,6,44.53,3,3,4,10,Regular buyers
49732,381104832,45,20,9,10,6,36.18,2019-11-24 05:28:48+00:00,2020-02-17 12:36:50+00:00,1,0,0.13333333333333333,12.474409722222223,6,36.18,4,3,3,10,Regular buyers
49735,381106560,163,44,45,61,13,64.69,2019-10-01 10:30:56+00:00,2020-02-06 11:20:14+00:00,1,0,0.07975460122699386,23.527604166666666,13,64.69,4,4,4,12,Champions
49739,381110021,229,49,121,43,16,93.39,2019-10-08 10:17:42+00:00,2020-02-24 09:22:04+00:00,1,0,0.06986899563318777,5.609664351851852,16,93.39,5,4,5,14,Champions
49741,381113638,6,1,3,1,1,7.3,2020-01-08 05:19:23+00:00,2020-01-14 19:30:08+00:00,1,0,0.16666666666666666,46.18739583333333,1,7.3,3,1,1,5,Regular buyers
49755,381130592,272,103,82,64,23,71.86,2019-10-01 17:03:33+00:00,2020-02-27 10:33:00+00:00,1,0,0.08455882352941177,2.5604050925925925,23,71.86,5,5,4,14,Champions
49756,381132657,203,82,56,23,42,76.72999999999999,2019-11-26 06:23:07+00:00,2020-01-17 07:40:16+00:00,1,0,0.20689655172413793,43.6803587962963,42,76.72999999999999,3,5,5,13,Regular buyers
49761,381137750,39,11,9,14,5,15.239999999999998,2019-10-21 13:00:46+00:00,2019-10-21 14:26:00+00:00,1,0,0.1282051282051282,131.39859953703703,5,15.239999999999998,1,2,2,5,Inactive buyers
49770,381160181,412,132,144,93,43,198.70000000000002,2019-10-06 07:24:51+00:00,2019-11-16 13:45:01+00:00,1,0,0.10436893203883495,105.42706018518518,43,198.70000000000002,1,5,5,11,At-risk loyal buyers
49773,381180894,42,15,13,8,6,41.18,2019-12-12 20:35:13+00:00,2020-01-04 17:00:21+00:00,1,0,0.14285714285714285,56.291412037037034,6,41.18,3,3,3,9,Regular buyers
49778,381192964,980,145,351,416,68,372.62,2019-10-06 15:20:18+00:00,2020-02-20 12:19:14+00:00,1,0,0.06938775510204082,9.486631944444444,68,372.62,5,5,5,15,Champions
49780,381194289,16,3,7,3,3,20.400000000000002,2019-11-13 08:55:36+00:00,2019-11-13 11:45:30+00:00,1,0,0.1875,108.51005787037037,3,20.400000000000002,1,2,2,5,Inactive buyers
49791,381216007,10,2,4,1,3,32.54,2019-10-22 11:34:50+00:00,2019-12-05 11:49:22+00:00,1,0,0.3,86.50737268518519,3,32.54,2,2,3,7,Inactive buyers
49793,381219590,56,40,10,1,5,30.48,2019-10-06 13:37:52+00:00,2020-01-21 04:56:29+00:00,1,0,0.08928571428571429,39.79409722222222,5,30.48,3,2,3,8,Regular buyers
49794,381222643,39,22,8,2,7,95.41,2019-10-01 07:17:49+00:00,2020-01-31 07:49:18+00:00,1,0,0.1794871794871795,29.674085648148147,7,95.41,4,3,5,12,Regular buyers
49804,381232010,16,6,6,2,2,4.68,2019-10-04 07:43:41+00:00,2019-12-08 12:46:02+00:00,1,0,0.125,83.46802083333333,2,4.68,2,1,1,4,Inactive buyers
49827,381258690,280,169,48,30,33,241.61,2019-10-27 08:59:33+00:00,2020-02-29 08:04:02+00:00,1,0,0.11785714285714285,0.6638541666666666,33,241.61,5,5,5,15,Champions
49833,381263419,548,139,178,221,10,61.74,2019-10-10 02:10:38+00:00,2020-02-20 13:59:21+00:00,1,0,0.01824817518248175,9.41710648148148,10,61.74,5,4,4,13,Champions
49839,381270393,28,11,10,3,4,28.09,2019-12-15 13:19:03+00:00,2019-12-15 14:11:58+00:00,1,0,0.14285714285714285,76.40834490740741,4,28.09,2,2,3,7,Inactive buyers
49857,381291689,22,0,11,0,11,21.78,2020-01-21 16:24:34+00:00,2020-01-21 16:27:00+00:00,1,0,0.5,39.31457175925926,11,21.78,3,4,2,9,Regular buyers
49869,381313273,56,36,9,9,2,15.24,2020-01-22 10:21:39+00:00,2020-01-22 10:35:54+00:00,1,0,0.03571428571428571,38.55839120370371,2,15.24,3,1,2,6,Regular buyers
49870,381313534,29,9,10,8,2,9.99,2020-01-11 06:11:34+00:00,2020-01-17 11:57:10+00:00,1,0,0.06896551724137931,43.50195601851852,2,9.99,3,1,1,5,Regular buyers
49877,381327689,23,0,11,3,9,40.27,2019-11-28 10:49:08+00:00,2019-11-28 11:15:33+00:00,1,0,0.391304347826087,93.53085648148148,9,40.27,2,4,3,9,At-risk loyal buyers
49879,381329796,64,46,8,5,5,22.54,2019-10-11 11:54:01+00:00,2020-01-14 19:46:48+00:00,1,0,0.078125,46.17582175925926,5,22.54,3,2,2,7,Regular buyers
49882,381331248,319,152,79,52,36,146.98,2019-10-03 11:59:40+00:00,2020-02-27 05:12:10+00:00,1,0,0.11285266457680251,2.7832060185185186,36,146.98,5,5,5,15,Champions
49885,381338316,82,69,8,1,4,13.83,2019-10-16 09:43:40+00:00,2020-01-20 19:25:52+00:00,1,0,0.04878048780487805,40.190358796296294,4,13.83,3,2,1,6,Regular buyers
49888,381343058,122,36,42,27,17,69.76,2019-10-03 10:37:17+00:00,2020-01-24 15:39:34+00:00,1,0,0.13934426229508196,36.347511574074076,17,69.76,3,5,4,12,Regular buyers
49890,381345946,559,160,207,54,138,957.6699999999998,2019-10-01 07:09:02+00:00,2020-02-28 10:08:21+00:00,1,0,0.24686940966010734,1.5775231481481482,138,957.6699999999998,5,5,5,15,Champions
49906,381380229,166,36,60,47,23,118.56,2019-10-08 16:34:22+00:00,2020-02-22 11:20:44+00:00,1,0,0.13855421686746988,7.527256944444445,23,118.56,5,5,5,15,Champions
49908,381383600,15,4,5,1,5,19.83,2019-11-16 14:34:51+00:00,2020-02-29 12:23:50+00:00,1,0,0.3333333333333333,0.4834375,5,19.83,5,2,2,9,New buyers
49922,381399126,17,13,2,0,2,17.95,2020-01-07 22:49:13+00:00,2020-01-23 18:14:53+00:00,1,0,0.11764705882352941,37.23965277777778,2,17.95,3,1,2,6,Regular buyers
49925,381400881,37,12,13,4,8,45.84,2019-10-12 14:18:27+00:00,2019-11-23 19:23:36+00:00,1,0,0.21621621621621623,98.19193287037037,8,45.84,2,3,4,9,Regular buyers
49933,381409824,70,12,24,28,6,27.990000000000002,2020-02-09 15:31:09+00:00,2020-02-16 10:26:48+00:00,1,0,0.08571428571428572,13.564710648148148,6,27.990000000000002,4,3,3,10,Regular buyers
49944,381430693,45,34,5,2,4,14.76,2020-01-26 13:09:33+00:00,2020-02-18 14:57:28+00:00,1,0,0.08888888888888889,11.376747685185185,4,14.76,5,2,2,9,New buyers
49955,381446435,13,5,4,1,3,22.33,2019-11-11 22:03:51+00:00,2019-12-11 12:25:30+00:00,1,0,0.23076923076923078,80.48228009259259,3,22.33,2,2,2,6,Inactive buyers
49970,381495311,108,26,50,16,16,34.82,2020-01-20 03:29:19+00:00,2020-02-14 04:31:29+00:00,1,0,0.14814814814814814,15.811458333333333,16,34.82,4,4,3,11,Regular buyers
49977,381511024,19,11,4,0,4,60.099999999999994,2019-11-22 21:08:03+00:00,2019-12-13 12:51:13+00:00,1,0,0.21052631578947367,78.4644212962963,4,60.099999999999994,2,2,4,8,Inactive buyers
49978,381515102,266,67,96,33,70,205.07,2019-10-09 02:04:02+00:00,2020-02-09 08:07:42+00:00,1,0,0.2631578947368421,20.661307870370372,70,205.07,4,5,5,14,Champions
49979,381517606,21,1,9,4,7,26.52,2020-02-14 19:16:33+00:00,2020-02-22 12:36:30+00:00,1,0,0.3333333333333333,7.474641203703704,7,26.52,5,3,3,11,Regular buyers
49987,381530429,1769,475,500,697,97,474.46000000000004,2019-10-01 15:46:28+00:00,2020-02-27 13:32:56+00:00,1,0,0.054833239118145846,2.4354513888888887,97,474.46000000000004,5,5,5,15,Champions
49992,381541697,57,10,27,13,7,15.07,2019-10-24 18:36:52+00:00,2019-10-24 19:40:19+00:00,1,0,0.12280701754385964,128.18032407407406,7,15.07,1,3,2,6,Regular buyers
49993,381542521,14,7,4,0,3,20.27,2019-12-14 21:08:05+00:00,2019-12-16 05:05:18+00:00,1,0,0.21428571428571427,75.78797453703703,3,20.27,2,2,2,6,Inactive buyers
49995,381544249,56,17,19,7,13,26.08,2019-10-09 16:55:51+00:00,2020-02-05 16:21:08+00:00,1,0,0.23214285714285715,24.318645833333335,13,26.08,4,4,3,11,Regular buyers
49996,381546138,144,23,63,35,23,131.57,2019-12-05 17:40:47+00:00,2020-01-02 12:42:17+00:00,1,0,0.1597222222222222,58.470625,23,131.57,3,5,5,13,Regular buyers
49997,381549067,130,86,22,14,8,65.94,2019-10-16 09:50:10+00:00,2019-10-31 11:17:30+00:00,1,0,0.06153846153846154,121.52950231481482,8,65.94,1,3,4,8,Regular buyers
50002,381560086,298,93,80,109,16,44.11,2019-10-06 14:35:24+00:00,2020-02-29 10:43:38+00:00,1,0,0.053691275167785234,0.5530208333333333,16,44.11,5,4,4,13,Champions
50009,381567659,26,3,10,6,7,43.34,2019-10-17 08:57:50+00:00,2019-10-17 10:33:34+00:00,1,0,0.2692307692307692,135.56001157407408,7,43.34,1,3,4,8,Regular buyers
50010,381568382,19,8,7,0,4,59.4,2019-10-08 08:30:04+00:00,2019-11-08 06:30:12+00:00,1,0,0.21052631578947367,113.72901620370371,4,59.4,1,2,4,7,Inactive buyers
50014,381570849,12,5,4,0,3,23.009999999999998,2019-12-17 08:53:26+00:00,2020-01-30 12:01:43+00:00,1,0,0.25,30.498796296296295,3,23.009999999999998,4,2,2,8,New buyers
50018,381574155,68,7,42,13,6,15.489999999999998,2019-11-30 16:17:59+00:00,2020-02-23 17:59:34+00:00,1,0,0.08823529411764706,6.250289351851852,6,15.489999999999998,5,3,2,10,Regular buyers
50019,381575038,45,28,6,8,3,18.34,2019-10-02 16:47:38+00:00,2019-10-29 18:47:12+00:00,1,0,0.06666666666666667,123.21721064814815,3,18.34,1,2,2,5,Inactive buyers
50021,381576363,688,135,212,298,43,289.77,2019-10-02 05:19:11+00:00,2019-12-17 11:34:29+00:00,1,0,0.0625,74.51770833333333,43,289.77,2,5,5,12,At-risk loyal buyers
50030,381584271,19,7,6,4,2,11.54,2019-12-05 16:36:50+00:00,2019-12-06 16:42:47+00:00,1,0,0.10526315789473684,85.30361111111111,2,11.54,2,1,1,4,Inactive buyers
